Hora_Anual,DNI_W_m2,H2_kg
6108,1041.36,0.4286
6109,1041.36,0.4286
6110,973.11,0.4286
6111,841.08,0.4286
6112,653.93,0.4286
6113,423.92,0.4286
6114,166.13,0.4286
6115,0.0,0.0
6116,0.0,0.0
6117,0.0,0.0
6118,0.0,0.0
6119,0.0,0.0
6120,0.0,0.0
6121,0.0,0.0
6122,0.0,0.0
6123,0.0,0.0
6124,0.0,0.0
6125,0.0,0.0
6126,0.0,0.0
6127,163.07,0.4286
6128,421.6,0.4286
6129,652.39,0.4286
6130,840.24,0.4286
6131,972.79,0.4286
6132,1041.33,0.4286
6133,1041.33,0.4286
6134,972.79,0.4286
6135,840.24,0.4286
6136,652.39,0.4286
6137,421.6,0.4286
6138,163.07,0.4286
6139,0.0,0.0
6140,0.0,0.0
6141,0.0,0.0
6142,0.0,0.0
6143,0.0,0.0
6144,0.0,0.0
6145,0.0,0.0
6146,0.0,0.0
6147,0.0,0.0
6148,0.0,0.0
6149,0.0,0.0
6150,0.0,0.0
6151,159.98,0.4286
6152,419.26,0.4286
6153,650.83,0.4286
6154,839.39,0.4286
6155,972.47,0.4286
6156,1041.29,0.4286
6157,1041.29,0.4286
6158,972.47,0.4286
6159,839.39,0.4286
6160,650.83,0.4286
6161,419.26,0.4286
6162,159.98,0.4286
6163,0.0,0.0
6164,0.0,0.0
6165,0.0,0.0
6166,0.0,0.0
6167,0.0,0.0
6168,0.0,0.0
6169,0.0,0.0
6170,0.0,0.0
6171,0.0,0.0
6172,0.0,0.0
6173,0.0,0.0
6174,0.0,0.0
6175,156.88,0.4286
6176,416.9,0.4286
6177,649.26,0.4286
6178,838.53,0.4286
6179,972.15,0.4286
6180,1041.25,0.4286
6181,1041.25,0.4286
6182,972.15,0.4286
6183,838.53,0.4286
6184,649.26,0.4286
6185,416.9,0.4286
6186,156.88,0.4286
6187,0.0,0.0
6188,0.0,0.0
6189,0.0,0.0
6190,0.0,0.0
6191,0.0,0.0
6192,0.0,0.0
6193,0.0,0.0
6194,0.0,0.0
6195,0.0,0.0
6196,0.0,0.0
6197,0.0,0.0
6198,0.0,0.0
6199,153.76,0.4286
6200,414.53,0.4286
6201,647.68,0.4286
6202,837.67,0.4286
6203,971.82,0.4286
6204,1041.22,0.4286
6205,1041.22,0.4286
6206,971.82,0.4286
6207,837.67,0.4286
6208,647.68,0.4286
6209,414.53,0.4286
6210,153.76,0.4286
6211,0.0,0.0
6212,0.0,0.0
6213,0.0,0.0
6214,0.0,0.0
6215,0.0,0.0
6216,0.0,0.0
6217,0.0,0.0
6218,0.0,0.0
6219,0.0,0.0
6220,0.0,0.0
6221,0.0,0.0
6222,0.0,0.0
6223,143.08,0.4286
6224,391.53,0.4286
6225,613.78,0.4286
6226,794.95,0.4286
6227,922.92,0.4286
6228,989.12,0.4286
6229,989.12,0.4286
6230,922.92,0.4286
6231,794.95,0.4286
6232,613.78,0.4286
6233,391.53,0.4286
6234,143.08,0.4286
6235,0.0,0.0
6236,0.0,0.0
6237,0.0,0.0
6238,0.0,0.0
6239,0.0,0.0
6240,0.0,0.0
6241,0.0,0.0
6242,0.0,0.0
6243,0.0,0.0
6244,0.0,0.0
6245,0.0,0.0
6246,0.0,0.0
6247,147.45,0.4286
6248,409.74,0.4286
6249,644.48,0.4286
6250,835.92,0.4286
6251,971.17,0.4286
6252,1041.14,0.4286
6253,1041.14,0.4286
6254,971.17,0.4286
6255,835.92,0.4286
6256,644.48,0.4286
6257,409.74,0.4286
6258,147.45,0.4286
6259,0.0,0.0
6260,0.0,0.0
6261,0.0,0.0
6262,0.0,0.0
6263,0.0,0.0
6264,0.0,0.0
6265,0.0,0.0
6266,0.0,0.0
6267,0.0,0.0
6268,0.0,0.0
6269,0.0,0.0
6270,0.0,0.0
6271,144.27,0.4286
6272,407.32,0.4286
6273,642.87,0.4286
6274,835.03,0.4286
6275,970.83,0.4286
6276,1041.1,0.4286
6277,1041.1,0.4286
6278,970.83,0.4286
6279,835.03,0.4286
6280,642.87,0.4286
6281,407.32,0.4286
6282,144.27,0.4286
6283,0.0,0.0
6284,0.0,0.0
6285,0.0,0.0
6286,0.0,0.0
6287,0.0,0.0
6288,0.0,0.0
6289,0.0,0.0
6290,0.0,0.0
6291,0.0,0.0
6292,0.0,0.0
6293,0.0,0.0
6294,0.0,0.0
6295,141.07,0.4286
6296,404.88,0.4286
6297,641.24,0.4286
6298,834.14,0.4286
6299,970.5,0.4286
6300,1041.07,0.4286
6301,1041.07,0.4286
6302,970.5,0.4286
6303,834.14,0.4286
6304,641.24,0.4286
6305,404.88,0.4286
6306,141.07,0.4286
6307,0.0,0.0
6308,0.0,0.0
6309,0.0,0.0
6310,0.0,0.0
6311,0.0,0.0
6312,0.0,0.0
6313,0.0,0.0
6314,0.0,0.0
6315,0.0,0.0
6316,0.0,0.0
6317,0.0,0.0
6318,0.0,0.0
6319,137.86,0.4286
6320,402.43,0.4286
6321,639.61,0.4286
6322,833.25,0.4286
6323,970.16,0.4286
6324,1041.03,0.4286
6325,1041.03,0.4286
6326,970.16,0.4286
6327,833.25,0.4286
6328,639.61,0.4286
6329,402.43,0.4286
6330,137.86,0.4286
6331,0.0,0.0
6332,0.0,0.0
6333,0.0,0.0
6334,0.0,0.0
6335,0.0,0.0
6336,0.0,0.0
6337,0.0,0.0
6338,0.0,0.0
6339,0.0,0.0
6340,0.0,0.0
6341,0.0,0.0
6342,0.0,0.0
6343,134.63,0.4286
6344,399.97,0.4286
6345,637.97,0.4286
6346,832.34,0.4286
6347,969.82,0.4286
6348,1040.99,0.4286
6349,1040.99,0.4286
6350,969.82,0.4286
6351,832.34,0.4286
6352,637.97,0.4286
6353,399.97,0.4286
6354,134.63,0.4286
6355,0.0,0.0
6356,0.0,0.0
6357,0.0,0.0
6358,0.0,0.0
6359,0.0,0.0
6360,0.0,0.0
6361,0.0,0.0
6362,0.0,0.0
6363,0.0,0.0
6364,0.0,0.0
6365,0.0,0.0
6366,0.0,0.0
6367,131.39,0.4286
6368,397.49,0.4286
6369,636.31,0.4286
6370,831.44,0.4286
6371,969.48,0.4286
6372,1040.95,0.4286
6373,1040.95,0.4286
6374,969.48,0.4286
6375,831.44,0.4286
6376,636.31,0.4286
6377,397.49,0.4286
6378,131.39,0.4286
6379,0.0,0.0
6380,0.0,0.0
6381,0.0,0.0
6382,0.0,0.0
6383,0.0,0.0
6384,0.0,0.0
6385,0.0,0.0
6386,0.0,0.0
6387,0.0,0.0
6388,0.0,0.0
6389,0.0,0.0
6390,0.0,0.0
6391,121.72,0.4286
6392,375.26,0.4286
6393,602.92,0.4286
6394,789.0,0.4286
6395,920.68,0.4286
6396,988.86,0.4286
6397,988.86,0.4286
6398,920.68,0.4286
6399,789.0,0.4286
6400,602.92,0.4286
6401,375.26,0.4286
6402,121.72,0.4286
6403,0.0,0.0
6404,0.0,0.0
6405,0.0,0.0
6406,0.0,0.0
6407,0.0,0.0
6408,0.0,0.0
6409,0.0,0.0
6410,0.0,0.0
6411,0.0,0.0
6412,0.0,0.0
6413,0.0,0.0
6414,0.0,0.0
6415,124.86,0.4286
6416,392.51,0.4286
6417,632.98,0.4286
6418,829.61,0.4286
6419,968.79,0.4286
6420,1040.87,0.4286
6421,1040.87,0.4286
6422,968.79,0.4286
6423,829.61,0.4286
6424,632.98,0.4286
6425,392.51,0.4286
6426,124.86,0.4286
6427,0.0,0.0
6428,0.0,0.0
6429,0.0,0.0
6430,0.0,0.0
6431,0.0,0.0
6432,0.0,0.0
6433,0.0,0.0
6434,0.0,0.0
6435,0.0,0.0
6436,0.0,0.0
6437,0.0,0.0
6438,0.0,0.0
6439,121.58,0.4286
6440,390.0,0.4286
6441,631.3,0.4286
6442,828.69,0.4286
6443,968.44,0.4286
6444,1040.83,0.4286
6445,1040.83,0.4286
6446,968.44,0.4286
6447,828.69,0.4286
6448,631.3,0.4286
6449,390.0,0.4286
6450,121.58,0.4286
6451,0.0,0.0
6452,0.0,0.0
6453,0.0,0.0
6454,0.0,0.0
6455,0.0,0.0
6456,0.0,0.0
6457,0.0,0.0
6458,0.0,0.0
6459,0.0,0.0
6460,0.0,0.0
6461,0.0,0.0
6462,0.0,0.0
6463,118.28,0.4286
6464,387.48,0.4286
6465,629.61,0.4286
6466,827.76,0.4286
6467,968.09,0.4286
6468,1040.79,0.4286
6469,1040.79,0.4286
6470,968.09,0.4286
6471,827.76,0.4286
6472,629.61,0.4286
6473,387.48,0.4286
6474,118.28,0.4286
6475,0.0,0.0
6476,0.0,0.0
6477,0.0,0.0
6478,0.0,0.0
6479,0.0,0.0
6480,0.0,0.0
6481,0.0,0.0
6482,0.0,0.0
6483,0.0,0.0
6484,0.0,0.0
6485,0.0,0.0
6486,0.0,0.0
6487,114.98,0.4286
6488,384.95,0.4286
6489,627.92,0.4286
6490,826.83,0.4286
6491,967.74,0.4286
6492,1040.75,0.4286
6493,1040.75,0.4286
6494,967.74,0.4286
6495,826.83,0.4286
6496,627.92,0.4286
6497,384.95,0.4286
6498,114.98,0.4286
6499,0.0,0.0
6500,0.0,0.0
6501,0.0,0.0
6502,0.0,0.0
6503,0.0,0.0
6504,0.0,0.0
6505,0.0,0.0
6506,0.0,0.0
6507,0.0,0.0
6508,0.0,0.0
6509,0.0,0.0
6510,0.0,0.0
6511,111.67,0.4286
6512,382.42,0.4286
6513,626.22,0.4286
6514,825.9,0.4286
6515,967.38,0.4286
6516,1040.71,0.4286
6517,1040.71,0.4286
6518,967.38,0.4286
6519,825.9,0.4286
6520,626.22,0.4286
6521,382.42,0.4286
6522,111.67,0.4286
6523,0.0,0.0
6524,0.0,0.0
6525,0.0,0.0
6526,0.0,0.0
6527,0.0,0.0
6528,0.0,0.0
6529,0.0,0.0
6530,0.0,0.0
6531,0.0,0.0
6532,0.0,0.0
6533,0.0,0.0
6534,0.0,0.0
6535,108.35,0.4286
6536,379.87,0.4286
6537,624.51,0.4286
6538,824.96,0.4286
6539,967.03,0.4286
6540,1040.67,0.4286
6541,1040.67,0.4286
6542,967.03,0.4286
6543,824.96,0.4286
6544,624.51,0.4286
6545,379.87,0.4286
6546,108.35,0.4286
6547,0.0,0.0
6548,0.0,0.0
6549,0.0,0.0
6550,0.0,0.0
6551,0.0,0.0
6552,0.0,0.0
6553,0.0,0.0
6554,0.0,0.0
6555,0.0,0.0
6556,0.0,0.0
6557,0.0,0.0
6558,0.0,0.0
6559,99.77,0.4286
6560,358.45,0.4286
6561,591.66,0.4286
6562,782.82,0.4286
6563,918.34,0.4286
6564,988.6,0.4286
6565,988.6,0.4286
6566,918.34,0.4286
6567,782.82,0.4286
6568,591.66,0.4286
6569,358.45,0.4286
6570,99.77,0.4286
6571,0.0,0.0
6572,0.0,0.0
6573,0.0,0.0
6574,0.0,0.0
6575,0.0,0.0
6576,0.0,0.0
6577,0.0,0.0
6578,0.0,0.0
6579,0.0,0.0
6580,0.0,0.0
6581,0.0,0.0
6582,0.0,0.0
6583,101.69,0.4286
6584,374.76,0.4286
6585,621.08,0.4286
6586,823.07,0.4286
6587,966.32,0.4286
6588,1040.59,0.4286
6589,1040.59,0.4286
6590,966.32,0.4286
6591,823.07,0.4286
6592,621.08,0.4286
6593,374.76,0.4286
6594,101.69,0.4286
6595,0.0,0.0
6596,0.0,0.0
6597,0.0,0.0
6598,0.0,0.0
6599,0.0,0.0
6600,0.0,0.0
6601,0.0,0.0
6602,0.0,0.0
6603,0.0,0.0
6604,0.0,0.0
6605,0.0,0.0
6606,0.0,0.0
6607,98.36,0.4286
6608,372.2,0.4286
6609,619.36,0.4286
6610,822.13,0.4286
6611,965.96,0.4286
6612,1040.55,0.4286
6613,1040.55,0.4286
6614,965.96,0.4286
6615,822.13,0.4286
6616,619.36,0.4286
6617,372.2,0.4286
6618,98.36,0.4286
6619,0.0,0.0
6620,0.0,0.0
6621,0.0,0.0
6622,0.0,0.0
6623,0.0,0.0
6624,0.0,0.0
6625,0.0,0.0
6626,0.0,0.0
6627,0.0,0.0
6628,0.0,0.0
6629,0.0,0.0
6630,0.0,0.0
6631,95.02,0.4286
6632,369.63,0.4286
6633,617.64,0.4286
6634,821.18,0.4286
6635,965.6,0.4286
6636,1040.51,0.4286
6637,1040.51,0.4286
6638,965.6,0.4286
6639,821.18,0.4286
6640,617.64,0.4286
6641,369.63,0.4286
6642,95.02,0.4286
6643,0.0,0.0
6644,0.0,0.0
6645,0.0,0.0
6646,0.0,0.0
6647,0.0,0.0
6648,0.0,0.0
6649,0.0,0.0
6650,0.0,0.0
6651,0.0,0.0
6652,0.0,0.0
6653,0.0,0.0
6654,0.0,0.0
6655,91.67,0.4286
6656,367.06,0.4286
6657,615.91,0.4286
6658,820.23,0.4286
6659,965.24,0.4286
6660,1040.47,0.4286
6661,1040.47,0.4286
6662,965.24,0.4286
6663,820.23,0.4286
6664,615.91,0.4286
6665,367.06,0.4286
6666,91.67,0.4286
6667,0.0,0.0
6668,0.0,0.0
6669,0.0,0.0
6670,0.0,0.0
6671,0.0,0.0
6672,0.0,0.0
6673,0.0,0.0
6674,0.0,0.0
6675,0.0,0.0
6676,0.0,0.0
6677,0.0,0.0
6678,0.0,0.0
6679,88.33,0.4286
6680,364.49,0.4286
6681,614.18,0.4286
6682,819.27,0.4286
6683,964.88,0.4286
6684,1040.43,0.4286
6685,1040.43,0.4286
6686,964.88,0.4286
6687,819.27,0.4286
6688,614.18,0.4286
6689,364.49,0.4286
6690,88.33,0.4286
6691,0.0,0.0
6692,0.0,0.0
6693,0.0,0.0
6694,0.0,0.0
6695,0.0,0.0
6696,0.0,0.0
6697,0.0,0.0
6698,0.0,0.0
6699,0.0,0.0
6700,0.0,0.0
6701,0.0,0.0
6702,0.0,0.0
6703,84.99,0.4286
6704,361.91,0.4286
6705,612.44,0.4286
6706,818.32,0.4286
6707,964.52,0.4286
6708,1040.39,0.4286
6709,1040.39,0.4286
6710,964.52,0.4286
6711,818.32,0.4286
6712,612.44,0.4286
6713,361.91,0.4286
6714,84.99,0.4286
6715,0.0,0.0
6716,0.0,0.0
6717,0.0,0.0
6718,0.0,0.0
6719,0.0,0.0
6720,0.0,0.0
6721,0.0,0.0
6722,0.0,0.0
6723,0.0,0.0
6724,0.0,0.0
6725,0.0,0.0
6726,0.0,0.0
6727,77.56,0.4286
6728,341.37,0.4286
6729,580.17,0.4286
6730,776.49,0.4286
6731,915.95,0.4286
6732,988.33,0.4286
6733,988.33,0.4286
6734,915.95,0.4286
6735,776.49,0.4286
6736,580.17,0.4286
6737,341.37,0.4286
6738,77.56,0.4286
6739,0.0,0.0
6740,0.0,0.0
6741,0.0,0.0
6742,0.0,0.0
6743,0.0,0.0
6744,0.0,0.0
6745,0.0,0.0
6746,0.0,0.0
6747,0.0,0.0
6748,0.0,0.0
6749,0.0,0.0
6750,0.0,0.0
6751,78.3,0.4286
6752,356.76,0.4286
6753,608.97,0.4286
6754,816.4,0.4286
6755,963.79,0.4286
6756,1040.3,0.4286
6757,1040.3,0.4286
6758,963.79,0.4286
6759,816.4,0.4286
6760,608.97,0.4286
6761,356.76,0.4286
6762,78.3,0.4286
6763,0.0,0.0
6764,0.0,0.0
6765,0.0,0.0
6766,0.0,0.0
6767,0.0,0.0
6768,0.0,0.0
6769,0.0,0.0
6770,0.0,0.0
6771,0.0,0.0
6772,0.0,0.0
6773,0.0,0.0
6774,0.0,0.0
6775,74.96,0.4286
6776,354.18,0.4286
6777,607.24,0.4286
6778,815.45,0.4286
6779,963.43,0.4286
6780,1040.26,0.4286
6781,1040.26,0.4286
6782,963.43,0.4286
6783,815.45,0.4286
6784,607.24,0.4286
6785,354.18,0.4286
6786,74.96,0.4286
6787,0.0,0.0
6788,0.0,0.0
6789,0.0,0.0
6790,0.0,0.0
6791,0.0,0.0
6792,0.0,0.0
6793,0.0,0.0
6794,0.0,0.0
6795,0.0,0.0
6796,0.0,0.0
6797,0.0,0.0
6798,0.0,0.0
6799,71.63,0.4286
6800,351.6,0.4286
6801,605.5,0.4286
6802,814.49,0.4286
6803,963.07,0.4286
6804,1040.22,0.4286
6805,1040.22,0.4286
6806,963.07,0.4286
6807,814.49,0.4286
6808,605.5,0.4286
6809,351.6,0.4286
6810,71.63,0.4286
6811,0.0,0.0
6812,0.0,0.0
6813,0.0,0.0
6814,0.0,0.0
6815,0.0,0.0
6816,0.0,0.0
6817,0.0,0.0
6818,0.0,0.0
6819,0.0,0.0
6820,0.0,0.0
6821,0.0,0.0
6822,0.0,0.0
6823,68.3,0.4286
6824,349.03,0.4286
6825,603.76,0.4286
6826,813.53,0.4286
6827,962.71,0.4286
6828,1040.18,0.4286
6829,1040.18,0.4286
6830,962.71,0.4286
6831,813.53,0.4286
6832,603.76,0.4286
6833,349.03,0.4286
6834,68.3,0.4286
6835,0.0,0.0
6836,0.0,0.0
6837,0.0,0.0
6838,0.0,0.0
6839,0.0,0.0
6840,0.0,0.0
6841,0.0,0.0
6842,0.0,0.0
6843,0.0,0.0
6844,0.0,0.0
6845,0.0,0.0
6846,0.0,0.0
6847,64.98,0.4286
6848,346.46,0.4286
6849,602.03,0.4286
6850,812.57,0.4286
6851,962.34,0.4286
6852,1040.14,0.4286
6853,1040.14,0.4286
6854,962.34,0.4286
6855,812.57,0.4286
6856,602.03,0.4286
6857,346.46,0.4286
6858,64.98,0.4286
6859,0.0,0.0
6860,0.0,0.0
6861,0.0,0.0
6862,0.0,0.0
6863,0.0,0.0
6864,0.0,0.0
6865,0.0,0.0
6866,0.0,0.0
6867,0.0,0.0
6868,0.0,0.0
6869,0.0,0.0
6870,0.0,0.0
6871,61.66,0.4286
6872,343.89,0.4286
6873,600.3,0.4286
6874,811.62,0.4286
6875,961.98,0.4286
6876,1040.1,0.4286
6877,1040.1,0.4286
6878,961.98,0.4286
6879,811.62,0.4286
6880,600.3,0.4286
6881,343.89,0.4286
6882,61.66,0.4286
6883,0.0,0.0
6884,0.0,0.0
6885,0.0,0.0
6886,0.0,0.0
6887,0.0,0.0
6888,0.0,0.0
6889,0.0,0.0
6890,0.0,0.0
6891,0.0,0.0
6892,0.0,0.0
6893,0.0,0.0
6894,0.0,0.0
6895,55.44,0.4286
6896,324.27,0.4286
6897,568.64,0.4286
6898,770.13,0.4286
6899,913.54,0.4286
6900,988.05,0.4286
6901,988.05,0.4286
6902,913.54,0.4286
6903,770.13,0.4286
6904,568.64,0.4286
6905,324.27,0.4286
6906,55.44,0.4286
6907,0.0,0.0
6908,0.0,0.0
6909,0.0,0.0
6910,0.0,0.0
6911,0.0,0.0
6912,0.0,0.0
6913,0.0,0.0
6914,0.0,0.0
6915,0.0,0.0
6916,0.0,0.0
6917,0.0,0.0
6918,0.0,0.0
6919,55.06,0.4286
6920,338.78,0.4286
6921,596.84,0.4286
6922,809.71,0.4286
6923,961.26,0.4286
6924,1040.01,0.4286
6925,1040.01,0.4286
6926,961.26,0.4286
6927,809.71,0.4286
6928,596.84,0.4286
6929,338.78,0.4286
6930,55.06,0.4286
6931,0.0,0.0
6932,0.0,0.0
6933,0.0,0.0
6934,0.0,0.0
6935,0.0,0.0
6936,0.0,0.0
6937,0.0,0.0
6938,0.0,0.0
6939,0.0,0.0
6940,0.0,0.0
6941,0.0,0.0
6942,0.0,0.0
6943,51.78,0.4286
6944,336.23,0.4286
6945,595.12,0.4286
6946,808.75,0.4286
6947,960.9,0.4286
6948,1039.97,0.4286
6949,1039.97,0.4286
6950,960.9,0.4286
6951,808.75,0.4286
6952,595.12,0.4286
6953,336.23,0.4286
6954,51.78,0.4286
6955,0.0,0.0
6956,0.0,0.0
6957,0.0,0.0
6958,0.0,0.0
6959,0.0,0.0
6960,0.0,0.0
6961,0.0,0.0
6962,0.0,0.0
6963,0.0,0.0
6964,0.0,0.0
6965,0.0,0.0
6966,0.0,0.0
6967,48.51,0.4286
6968,333.69,0.4286
6969,593.4,0.4286
6970,807.8,0.4286
6971,960.54,0.4286
6972,1039.93,0.4286
6973,1039.93,0.4286
6974,960.54,0.4286
6975,807.8,0.4286
6976,593.4,0.4286
6977,333.69,0.4286
6978,48.51,0.4286
6979,0.0,0.0
6980,0.0,0.0
6981,0.0,0.0
6982,0.0,0.0
6983,0.0,0.0
6984,0.0,0.0
6985,0.0,0.0
6986,0.0,0.0
6987,0.0,0.0
6988,0.0,0.0
6989,0.0,0.0
6990,0.0,0.0
6991,45.25,0.4286
6992,331.16,0.4286
6993,591.69,0.4286
6994,806.86,0.4286
6995,960.18,0.4286
6996,1039.89,0.4286
6997,1039.89,0.4286
6998,960.18,0.4286
6999,806.86,0.4286
7000,591.69,0.4286
7001,331.16,0.4286
7002,45.25,0.4286
7003,0.0,0.0
7004,0.0,0.0
7005,0.0,0.0
7006,0.0,0.0
7007,0.0,0.0
7008,0.0,0.0
7009,0.0,0.0
7010,0.0,0.0
7011,0.0,0.0
7012,0.0,0.0
7013,0.0,0.0
7014,0.0,0.0
7015,42.01,0.4286
7016,328.64,0.4286
7017,589.98,0.4286
7018,805.91,0.4286
7019,959.82,0.4286
7020,1039.85,0.4286
7021,1039.85,0.4286
7022,959.82,0.4286
7023,805.91,0.4286
7024,589.98,0.4286
7025,328.64,0.4286
7026,42.01,0.4286
7027,0.0,0.0
7028,0.0,0.0
7029,0.0,0.0
7030,0.0,0.0
7031,0.0,0.0
7032,0.0,0.0
7033,0.0,0.0
7034,0.0,0.0
7035,0.0,0.0
7036,0.0,0.0
7037,0.0,0.0
7038,0.0,0.0
7039,38.78,0.4286
7040,326.13,0.4286
7041,588.28,0.4286
7042,804.97,0.4286
7043,959.46,0.4286
7044,1039.81,0.4286
7045,1039.81,0.4286
7046,959.46,0.4286
7047,804.97,0.4286
7048,588.28,0.4286
7049,326.13,0.4286
7050,38.78,0.4286
7051,0.0,0.0
7052,0.0,0.0
7053,0.0,0.0
7054,0.0,0.0
7055,0.0,0.0
7056,0.0,0.0
7057,0.0,0.0
7058,0.0,0.0
7059,0.0,0.0
7060,0.0,0.0
7061,0.0,0.0
7062,0.0,0.0
7063,33.8,0.4286
7064,307.46,0.4286
7065,557.26,0.4286
7066,763.83,0.4286
7067,911.15,0.4286
7068,987.78,0.4286
7069,987.78,0.4286
7070,911.15,0.4286
7071,763.83,0.4286
7072,557.26,0.4286
7073,307.46,0.4286
7074,33.8,0.4286
7075,0.0,0.0
7076,0.0,0.0
7077,0.0,0.0
7078,0.0,0.0
7079,0.0,0.0
7080,0.0,0.0
7081,0.0,0.0
7082,0.0,0.0
7083,0.0,0.0
7084,0.0,0.0
7085,0.0,0.0
7086,0.0,0.0
7087,32.39,0.4286
7088,321.15,0.4286
7089,584.9,0.4286
7090,803.1,0.4286
7091,958.75,0.4286
7092,1039.73,0.4286
7093,1039.73,0.4286
7094,958.75,0.4286
7095,803.1,0.4286
7096,584.9,0.4286
7097,321.15,0.4286
7098,32.39,0.4286
7099,0.0,0.0
7100,0.0,0.0
7101,0.0,0.0
7102,0.0,0.0
7103,0.0,0.0
7104,0.0,0.0
7105,0.0,0.0
7106,0.0,0.0
7107,0.0,0.0
7108,0.0,0.0
7109,0.0,0.0
7110,0.0,0.0
7111,29.22,0.4286
7112,318.68,0.4286
7113,583.23,0.4286
7114,802.17,0.4286
7115,958.4,0.4286
7116,1039.69,0.4286
7117,1039.69,0.4286
7118,958.4,0.4286
7119,802.17,0.4286
7120,583.23,0.4286
7121,318.68,0.4286
7122,29.22,0.4286
7123,0.0,0.0
7124,0.0,0.0
7125,0.0,0.0
7126,0.0,0.0
7127,0.0,0.0
7128,0.0,0.0
7129,0.0,0.0
7130,0.0,0.0
7131,0.0,0.0
7132,0.0,0.0
7133,0.0,0.0
7134,0.0,0.0
7135,26.08,0.4286
7136,316.23,0.4286
7137,581.56,0.4286
7138,801.25,0.4286
7139,958.05,0.4286
7140,1039.65,0.4286
7141,1039.65,0.4286
7142,958.05,0.4286
7143,801.25,0.4286
7144,581.56,0.4286
7145,316.23,0.4286
7146,26.08,0.4286
7147,0.0,0.0
7148,0.0,0.0
7149,0.0,0.0
7150,0.0,0.0
7151,0.0,0.0
7152,0.0,0.0
7153,0.0,0.0
7154,0.0,0.0
7155,0.0,0.0
7156,0.0,0.0
7157,0.0,0.0
7158,0.0,0.0
7159,22.96,0.4286
7160,313.79,0.4286
7161,579.91,0.4286
7162,800.33,0.4286
7163,957.7,0.4286
7164,1039.61,0.4286
7165,1039.61,0.4286
7166,957.7,0.4286
7167,800.33,0.4286
7168,579.91,0.4286
7169,313.79,0.4286
7170,22.96,0.4286
7171,0.0,0.0
7172,0.0,0.0
7173,0.0,0.0
7174,0.0,0.0
7175,0.0,0.0
7176,0.0,0.0
7177,0.0,0.0
7178,0.0,0.0
7179,0.0,0.0
7180,0.0,0.0
7181,0.0,0.0
7182,0.0,0.0
7183,19.86,0.4286
7184,311.37,0.4286
7185,578.26,0.4286
7186,799.42,0.4286
7187,957.35,0.4286
7188,1039.57,0.4286
7189,1039.57,0.4286
7190,957.35,0.4286
7191,799.42,0.4286
7192,578.26,0.4286
7193,311.37,0.4286
7194,19.86,0.4286
7195,0.0,0.0
7196,0.0,0.0
7197,0.0,0.0
7198,0.0,0.0
7199,0.0,0.0
7200,0.0,0.0
7201,0.0,0.0
7202,0.0,0.0
7203,0.0,0.0
7204,0.0,0.0
7205,0.0,0.0
7206,0.0,0.0
7207,16.79,0.4286
7208,308.97,0.4286
7209,576.63,0.4286
7210,798.51,0.4286
7211,957.01,0.4286
7212,1039.53,0.4286
7213,1039.53,0.4286
7214,957.01,0.4286
7215,798.51,0.4286
7216,576.63,0.4286
7217,308.97,0.4286
7218,16.79,0.4286
7219,0.0,0.0
7220,0.0,0.0
7221,0.0,0.0
7222,0.0,0.0
7223,0.0,0.0
7224,0.0,0.0
7225,0.0,0.0
7226,0.0,0.0
7227,0.0,0.0
7228,0.0,0.0
7229,0.0,0.0
7230,0.0,0.0
7231,13.05,0.4286
7232,291.26,0.4286
7233,546.26,0.4286
7234,757.73,0.4286
7235,908.83,0.4286
7236,987.52,0.4286
7237,987.52,0.4286
7238,908.83,0.4286
7239,757.73,0.4286
7240,546.26,0.4286
7241,291.26,0.4286
7242,13.05,0.4286
7243,0.0,0.0
7244,0.0,0.0
7245,0.0,0.0
7246,0.0,0.0
7247,0.0,0.0
7248,0.0,0.0
7249,0.0,0.0
7250,0.0,0.0
7251,0.0,0.0
7252,0.0,0.0
7253,0.0,0.0
7254,0.0,0.0
7255,10.72,0.4085
7256,304.23,0.4286
7257,573.4,0.4286
7258,796.72,0.4286
7259,956.32,0.4286
7260,1039.45,0.4286
7261,1039.45,0.4286
7262,956.32,0.4286
7263,796.72,0.4286
7264,573.4,0.4286
7265,304.23,0.4286
7266,10.72,0.4085
7267,0.0,0.0
7268,0.0,0.0
7269,0.0,0.0
7270,0.0,0.0
7271,0.0,0.0
7272,0.0,0.0
7273,0.0,0.0
7274,0.0,0.0
7275,0.0,0.0
7276,0.0,0.0
7277,0.0,0.0
7278,0.0,0.0
7279,7.74,0.2947
7280,301.89,0.4286
7281,571.81,0.4286
7282,795.84,0.4286
7283,955.99,0.4286
7284,1039.41,0.4286
7285,1039.41,0.4286
7286,955.99,0.4286
7287,795.84,0.4286
7288,571.81,0.4286
7289,301.89,0.4286
7290,7.74,0.2947
7291,0.0,0.0
7292,0.0,0.0
7293,0.0,0.0
7294,0.0,0.0
7295,0.0,0.0
7296,0.0,0.0
7297,0.0,0.0
7298,0.0,0.0
7299,0.0,0.0
7300,0.0,0.0
7301,0.0,0.0
7302,0.0,0.0
7303,4.78,0.1821
7304,299.57,0.4286
7305,570.23,0.4286
7306,794.96,0.4286
7307,955.65,0.4286
7308,1039.37,0.4286
7309,1039.37,0.4286
7310,955.65,0.4286
7311,794.96,0.4286
7312,570.23,0.4286
7313,299.57,0.4286
7314,4.78,0.1821
